window,date,expiry,strike,option,reason,tau
covid_march_2020,2020-03-30,2020-04-09 00:00:00,9700.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,9750.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,9800.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,9850.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,9900.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,9950.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10000.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10050.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10100.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10150.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10200.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10250.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10300.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10350.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10400.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10450.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10500.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10550.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10600.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10650.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10700.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10750.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10800.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10850.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10900.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,10950.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11000.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11050.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11100.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11150.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11200.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11250.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11300.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11350.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11400.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11450.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11500.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11550.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11600.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11650.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11700.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11750.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11800.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11850.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11900.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,11950.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12000.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12050.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12100.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12150.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12200.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12250.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12300.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12350.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12400.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12450.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12500.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12550.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12600.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12650.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12700.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12750.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12800.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12850.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12900.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,12950.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13000.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13050.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13100.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13150.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13200.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13250.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13300.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13350.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13400.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13450.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13500.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13550.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13600.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13650.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-09 00:00:00,13700.0,PE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6150.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6200.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6250.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6300.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6350.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6400.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6450.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6500.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6550.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6600.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6650.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6700.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6750.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6800.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6850.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6900.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,6950.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7000.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7050.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7100.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7150.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7200.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7250.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7300.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7350.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7400.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7450.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7500.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7550.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7600.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7650.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7700.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7750.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7800.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7850.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7900.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,7950.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8000.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8050.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8100.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8150.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8200.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8250.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8300.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8350.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8400.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8450.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8500.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8550.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8600.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8650.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8700.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8750.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8800.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8850.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8900.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,8950.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9000.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9050.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9100.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9150.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9200.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9250.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9300.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9350.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9400.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9450.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9500.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9550.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9600.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9650.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9700.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9750.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9800.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9850.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9900.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,9950.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10050.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10100.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10150.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10200.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10250.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10300.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10350.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10400.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10450.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10500.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10550.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10600.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10650.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10700.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10750.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10800.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10850.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10900.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,10950.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11050.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11100.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11150.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11200.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11250.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11300.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11350.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11400.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11450.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11500.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11550.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11600.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11650.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11700.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11750.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11800.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11850.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11900.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,11950.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,12000.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,12050.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,12100.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,12150.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,12200.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
covid_march_2020,2020-03-30,2020-04-16 00:00:00,12250.0,CE,nonfinite/nonpositive/date/option/OHLC gate,
